id,product_id,pharmacy_name,address,price,unit,expiration,fetched_at,availability,updated,map_url,pharmacy_lat,pharmacy_lon
1,119768,"Niezapominajka dla całej rodziny","Aleja Pokoju 7, Częstochowa",45.0,g,2025-07-31,2025-04-22T11:05:11,"ostatnia sztuka","9 minut temu",https://www.google.com/maps/search/?api=1&query=Aleja%20Pokoju%207%2C%20Cz%C4%99stochowa,50.7861312,19.1469944
2,119768,"Apteka ZDROWIT +","ul. Sienkiewicza 2A, Jaworzno",39.0,g,2025-07-31,2025-04-22T11:05:13,"wiele sztuk","9 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Sienkiewicza%202A%2C%20Jaworzno,50.1894999,19.2725112
3,119768,Cosmedica,"Aleja Jana Nowaka Jeziorańskiego 25, Bytom",49.19,g,2025-07-31,2025-04-22T11:05:13,"kilka sztuk","7 minut temu",https://www.google.com/maps/search/?api=1&query=Aleja%20Jana%20Nowaka%20Jeziora%C5%84skiego%2025%2C%20Bytom,50.3462585,18.8498857
4,119768,"Apteka Mega","ul. Pokoju 14, Ruda Śląska",46.99,g,2025-07-31,2025-04-22T11:05:13,"ostatnia sztuka","5 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Pokoju%2014%2C%20Ruda%20%C5%9Al%C4%85ska,50.2858001,18.8747933
5,119768,"Apteka Główna","ul. Szewska 11 lok. 9, Katowice",36.0,g,2025-07-31,2025-04-22T11:05:14,"wiele sztuk","minutę temu",https://www.google.com/maps/search/?api=1&query=ul.%20Szewska%2011%20lok.%209%2C%20Katowice,50.2137321,19.0058878
6,119768,"Apteka 4 Pory Roku","ul. Rynek 2, Chrzanów",49.0,g,2025-06-30,2025-04-22T11:05:14,"wiele sztuk","4 minuty temu",https://www.google.com/maps/search/?api=1&query=ul.%20Rynek%202%2C%20Chrzan%C3%B3w,50.1411926,19.4028502
7,119768,"Apteka 4 Pory Roku","ul. Rynek 2, Chrzanów",39.0,g,2025-06-30,2025-04-22T11:05:14,"wiele sztuk","4 minuty temu",https://www.google.com/maps/search/?api=1&query=ul.%20Rynek%202%2C%20Chrzan%C3%B3w,50.1411926,19.4028502
8,119768,"Apteka Śląska II","ul. ks. Józefa Niedzieli 4, Ruda Śląska",46.99,g,2025-07-31,2025-04-22T11:05:14,"wiele sztuk","3 minuty temu",https://www.google.com/maps/search/?api=1&query=ul.%20ks.%20J%C3%B3zefa%20Niedzieli%204%2C%20Ruda%20%C5%9Al%C4%85ska,50.2703482,18.8643879
9,119768,"Apteka Melissa","ul. Makuszyńskiego 5A, Ruda Śląska",46.99,g,2025-07-31,2025-04-22T11:05:14,"wiele sztuk","7 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Makuszy%C5%84skiego%205A%2C%20Ruda%20%C5%9Al%C4%85ska,50.2858001,18.8747933
10,119768,"Apteka Salix","ul. Grodzka 4 C/6, Ruda Śląska",46.99,g,2025-07-31,2025-04-22T11:05:15,"kilka sztuk","7 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Grodzka%204%20C/6%2C%20Ruda%20%C5%9Al%C4%85ska,50.2858001,18.8747933
11,119768,"Apteka Śląska","ul. Solidarności 9, Ruda Śląska",46.99,g,2025-07-31,2025-04-22T11:05:15,"wiele sztuk","7 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Solidarno%C5%9Bci%209%2C%20Ruda%20%C5%9Al%C4%85ska,50.2858001,18.8747933
12,119768,"Apteka Viola","ul. Olszynowa 9, Ruda Śląska",46.99,g,2025-07-31,2025-04-22T11:05:15,"kilka sztuk","6 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Olszynowa%209%2C%20Ruda%20%C5%9Al%C4%85ska,50.2703482,18.8643879
13,119768,"Apteka Salix II","ul. Przelotowa 70A, Mikołów",46.99,g,2025-07-31,2025-04-22T11:05:15,"kilka sztuk","4 minuty temu",https://www.google.com/maps/search/?api=1&query=ul.%20Przelotowa%2070A%2C%20Miko%C5%82%C3%B3w,50.1960033,18.8538516
14,119768,Super-Pharm,"ul. Pszczyńska 315, Gliwice",79.2,g,2025-07-31,2025-04-22T11:05:15,"ostatnia sztuka","5 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Pszczy%C5%84ska%20315%2C%20Gliwice,50.3011314,18.6623472
15,121591,"Niezapominajka dla całej rodziny","Aleja Pokoju 7, Częstochowa",19.99,g,2025-05-07,2025-04-22T11:05:22,"ostatnia sztuka",,https://www.google.com/maps/search/?api=1&query=Aleja%20Pokoju%207%2C%20Cz%C4%99stochowa,50.7861312,19.1469944
16,121591,"Niezapominajka dla całej rodziny","ul. Jana III Sobieskiego 3, Dąbrowa Górnicza",25.0,g,2025-05-07,2025-04-22T11:05:22,"wiele sztuk","minutę temu",https://www.google.com/maps/search/?api=1&query=ul.%20Jana%20III%20Sobieskiego%203%2C%20D%C4%85browa%20G%C3%B3rnicza,50.369624,19.2890465
17,121591,"Niezapominajka dla całej rodziny","ul. Jana III Sobieskiego 3, Dąbrowa Górnicza",25.0,g,2025-05-08,2025-04-22T11:05:22,"wiele sztuk","minutę temu",https://www.google.com/maps/search/?api=1&query=ul.%20Jana%20III%20Sobieskiego%203%2C%20D%C4%85browa%20G%C3%B3rnicza,50.369624,19.2890465
18,121591,"Apteka 4 Pory Roku","ul. Adamieckiego 11A, Dąbrowa Górnicza",24.0,g,2025-05-07,2025-04-22T11:05:22,"wiele sztuk","3 minuty temu",https://www.google.com/maps/search/?api=1&query=ul.%20Adamieckiego%2011A%2C%20D%C4%85browa%20G%C3%B3rnicza,50.369624,19.2890465
19,121591,"Apteka przy Rondzie","Aleja Wolności 68, Częstochowa",25.81,g,2025-05-07,2025-04-22T11:05:22,"kilka sztuk","minutę temu",https://www.google.com/maps/search/?api=1&query=Aleja%20Wolno%C5%9Bci%2068%2C%20Cz%C4%99stochowa,50.8013516,19.1174558
20,121591,"Apteka przy Rondzie","Aleja Wolności 68, Częstochowa",25.81,g,2025-05-08,2025-04-22T11:05:22,"kilka sztuk","minutę temu",https://www.google.com/maps/search/?api=1&query=Aleja%20Wolno%C5%9Bci%2068%2C%20Cz%C4%99stochowa,50.8013516,19.1174558
21,121591,"Apteka 4 Pory Roku","ul. Warszawska 2/14, Częstochowa",21.0,g,2025-05-07,2025-04-22T11:05:23,"wiele sztuk","35 sekund temu",https://www.google.com/maps/search/?api=1&query=ul.%20Warszawska%202/14%2C%20Cz%C4%99stochowa,50.8089997,19.1244089
22,121591,"Apteka 4 Pory Roku","ul. Warszawska 2/14, Częstochowa",21.0,g,2025-05-11,2025-04-22T11:05:23,"wiele sztuk","35 sekund temu",https://www.google.com/maps/search/?api=1&query=ul.%20Warszawska%202/14%2C%20Cz%C4%99stochowa,50.8089997,19.1244089
23,121591,"Apteka Główna","al. Wolności 10, Częstochowa",28.67,g,2025-05-07,2025-04-22T11:05:23,"wiele sztuk","7 minut temu",https://www.google.com/maps/search/?api=1&query=al.%20Wolno%C5%9Bci%2010%2C%20Cz%C4%99stochowa,50.8103454,19.1178796
24,121591,"Apteka Główna","al. Wolności 10, Częstochowa",28.67,g,2025-05-08,2025-04-22T11:05:23,"wiele sztuk","7 minut temu",https://www.google.com/maps/search/?api=1&query=al.%20Wolno%C5%9Bci%2010%2C%20Cz%C4%99stochowa,50.8103454,19.1178796
25,121591,"Apteka Gemini","ul. Zwycięstwa 30, Będzin",38.2,g,2025-05-07,2025-04-22T11:05:23,"wiele sztuk","9 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Zwyci%C4%99stwa%2030%2C%20B%C4%99dzin,50.3230785,19.1322201
26,121591,"Apteka Gemini","ul. Zwycięstwa 30, Będzin",36.2,g,2025-05-07,2025-04-22T11:05:23,"wiele sztuk","9 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Zwyci%C4%99stwa%2030%2C%20B%C4%99dzin,50.3230785,19.1322201
27,121591,"Apteka Gemini","ul. Zwycięstwa 30, Będzin",24.4,g,2025-05-07,2025-04-22T11:05:23,"wiele sztuk","9 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Zwyci%C4%99stwa%2030%2C%20B%C4%99dzin,50.3230785,19.1322201
28,121591,"Niezapominajka dla całej rodziny","ul. Dekabrystów 41b, Częstochowa",25.99,g,2025-05-08,2025-04-22T11:05:23,"niepełne opakowanie","3 minuty temu",https://www.google.com/maps/search/?api=1&query=ul.%20Dekabryst%C3%B3w%2041b%2C%20Cz%C4%99stochowa,50.8089997,19.1244089
29,121591,Apteka,"ul. Konarskiego 2 4, Częstochowa",27.0,g,2025-05-07,2025-04-22T11:05:24,"kilka sztuk","12 sekund temu",https://www.google.com/maps/search/?api=1&query=ul.%20Konarskiego%202%204%2C%20Cz%C4%99stochowa,50.8089997,19.1244089
30,121591,Apteka,"ul. Konarskiego 2 4, Częstochowa",27.0,g,2025-05-08,2025-04-22T11:05:24,"kilka sztuk","12 sekund temu",https://www.google.com/maps/search/?api=1&query=ul.%20Konarskiego%202%204%2C%20Cz%C4%99stochowa,50.8089997,19.1244089
31,121591,"Apteka ZDROWIT","ul. Diamentowa 3, Piekary Śląskie",30.0,g,2025-05-08,2025-04-22T11:05:24,"ostatnia sztuka","56 sekund temu",https://www.google.com/maps/search/?api=1&query=ul.%20Diamentowa%203%2C%20Piekary%20%C5%9Al%C4%85skie,50.3757791,18.9379389
32,121591,"DR ZDROWIE w CH M1","ul. Kisielewskiego 8/16, Częstochowa",29.01,g,2025-05-11,2025-04-22T11:05:24,"ostatnia sztuka","6 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Kisielewskiego%208/16%2C%20Cz%C4%99stochowa,50.8089997,19.1244089
33,121591,"Niezapominajka dla całej rodziny","ul. Koszalińska 1A, Sosnowiec",19.99,g,2025-05-07,2025-04-22T11:05:24,"kilka sztuk","3 minuty temu",https://www.google.com/maps/search/?api=1&query=ul.%20Koszali%C5%84ska%201A%2C%20Sosnowiec,50.2712401,19.2155628
34,121591,"Apteka ZDROWIT","ul. Wincentego Witosa 12, Sosnowiec",18.0,g,2025-05-07,2025-04-22T11:05:24,"wiele sztuk","8 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Wincentego%20Witosa%2012%2C%20Sosnowiec,50.2712401,19.2155628
35,121591,"Apteka ZDROWIT","ul. Wincentego Witosa 12, Sosnowiec",21.0,g,2025-05-08,2025-04-22T11:05:24,"wiele sztuk","8 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Wincentego%20Witosa%2012%2C%20Sosnowiec,50.2712401,19.2155628
36,121591,"Apteka Premium-Lek","ul. Misjonarzy Oblatów 8, Katowice",16.0,g,2025-05-07,2025-04-22T11:05:25,"wiele sztuk","5 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Misjonarzy%20Oblat%C3%B3w%208%2C%20Katowice,50.2137321,19.0058878
37,121591,"Apteka Premium-Lek","ul. Misjonarzy Oblatów 8, Katowice",18.0,g,2025-05-11,2025-04-22T11:05:25,"wiele sztuk","5 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Misjonarzy%20Oblat%C3%B3w%208%2C%20Katowice,50.2137321,19.0058878
38,121591,"Apteka Główna","ul. Kwiatowa 8B, Mysłowice",21.33,g,2025-05-07,2025-04-22T11:05:25,"wiele sztuk","3 minuty temu",https://www.google.com/maps/search/?api=1&query=ul.%20Kwiatowa%208B%2C%20Mys%C5%82owice,50.2414715,19.1414528
39,121591,Super-Pharm,"ul. 3-go Maja 30, Katowice",26.6,g,2025-05-07,2025-04-22T11:05:25,"ostatnia sztuka","7 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%203-go%20Maja%2030%2C%20Katowice,50.2137321,19.0058878
40,121591,"Apteka ZDROWIT +","ul. Sienkiewicza 2A, Jaworzno",21.27,g,2025-05-08,2025-04-22T11:05:25,"niepełne opakowanie","10 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Sienkiewicza%202A%2C%20Jaworzno,50.1894999,19.2725112
41,121591,Cosmedica,"Aleja Jana Nowaka Jeziorańskiego 25, Bytom",59.21,g,2025-05-08,2025-04-22T11:05:25,"wiele sztuk","7 minut temu",https://www.google.com/maps/search/?api=1&query=Aleja%20Jana%20Nowaka%20Jeziora%C5%84skiego%2025%2C%20Bytom,50.3462585,18.8498857
42,121591,"Apteka ZDROWIT","plac Jana Pawła II 1, Ruda Śląska",22.0,g,2025-05-07,2025-04-22T11:05:25,"kilka sztuk","5 minut temu",https://www.google.com/maps/search/?api=1&query=plac%20Jana%20Paw%C5%82a%20II%201%2C%20Ruda%20%C5%9Al%C4%85ska,50.2851355,18.8751964
43,121591,"Apteka Główna","ul. Szewska 11 lok. 9, Katowice",18.6,g,2025-05-07,2025-04-22T11:05:26,"wiele sztuk","minutę temu",https://www.google.com/maps/search/?api=1&query=ul.%20Szewska%2011%20lok.%209%2C%20Katowice,50.2137321,19.0058878
44,121591,"Apteka Główna","ul. Szewska 11 lok. 9, Katowice",18.6,g,2025-05-11,2025-04-22T11:05:26,"wiele sztuk","minutę temu",https://www.google.com/maps/search/?api=1&query=ul.%20Szewska%2011%20lok.%209%2C%20Katowice,50.2137321,19.0058878
45,121591,"Apteka ZDROWIT +","ul. Paderewskiego 60, Gliwice",19.0,g,2025-05-07,2025-04-22T11:05:26,"kilka sztuk","4 minuty temu",https://www.google.com/maps/search/?api=1&query=ul.%20Paderewskiego%2060%2C%20Gliwice,50.3011314,18.6623472
46,121591,"Apteka ZDROWIT +","ul. Paderewskiego 60, Gliwice",23.0,g,2025-05-11,2025-04-22T11:05:26,"kilka sztuk","4 minuty temu",https://www.google.com/maps/search/?api=1&query=ul.%20Paderewskiego%2060%2C%20Gliwice,50.3011314,18.6623472
47,121591,Cosmedica,"ul. Gliwicka 3, Mikołów",34.07,g,2025-05-07,2025-04-22T11:05:26,"kilka sztuk","17 sekund temu",https://www.google.com/maps/search/?api=1&query=ul.%20Gliwicka%203%2C%20Miko%C5%82%C3%B3w,50.1960033,18.8538516
48,121591,Cosmedica,"ul. Gliwicka 3, Mikołów",23.07,g,2025-05-08,2025-04-22T11:05:26,"kilka sztuk","17 sekund temu",https://www.google.com/maps/search/?api=1&query=ul.%20Gliwicka%203%2C%20Miko%C5%82%C3%B3w,50.1960033,18.8538516
49,121591,Cosmedica,"ul. Gliwicka 3, Mikołów",23.07,g,2025-05-11,2025-04-22T11:05:26,"kilka sztuk","17 sekund temu",https://www.google.com/maps/search/?api=1&query=ul.%20Gliwicka%203%2C%20Miko%C5%82%C3%B3w,50.1960033,18.8538516
50,121591,Super-Pharm,"ul. Lipowa 1, Gliwice",28.6,g,2025-05-07,2025-04-22T11:05:27,"kilka sztuk","6 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Lipowa%201%2C%20Gliwice,50.3011314,18.6623472
51,121591,Super-Pharm,"ul. Pszczyńska 315, Gliwice",39.93,g,2025-05-07,2025-04-22T11:05:27,"ostatnia sztuka","5 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Pszczy%C5%84ska%20315%2C%20Gliwice,50.3011314,18.6623472
52,121591,"Apteka ZDROWIT","ul. Zwycięstwa 43A, Gliwice",17.47,g,2025-05-11,2025-04-22T11:05:27,"kilka sztuk","5 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Zwyci%C4%99stwa%2043A%2C%20Gliwice,50.3011314,18.6623472
53,121591,"Apteka ZDROWIT","ul. Cichociemnych 14, Gliwice",25.33,g,2025-05-08,2025-04-22T11:05:27,"kilka sztuk","32 sekundy temu",https://www.google.com/maps/search/?api=1&query=ul.%20Cichociemnych%2014%2C%20Gliwice,50.3011314,18.6623472
54,121591,"Apteka ZDROWIT","ul. Cichociemnych 14, Gliwice",18.0,g,2025-05-11,2025-04-22T11:05:27,"kilka sztuk","32 sekundy temu",https://www.google.com/maps/search/?api=1&query=ul.%20Cichociemnych%2014%2C%20Gliwice,50.3011314,18.6623472
55,121591,"Apteka ZDROWIT","ul. gen. Andersa 12, Gliwice",25.0,g,2025-05-07,2025-04-22T11:05:28,"kilka sztuk","minutę temu",https://www.google.com/maps/search/?api=1&query=ul.%20gen.%20Andersa%2012%2C%20Gliwice,50.3011314,18.6623472
56,121591,"Apteka ZDROWIT","ul. gen. Andersa 12, Gliwice",23.0,g,2025-05-07,2025-04-22T11:05:28,"kilka sztuk","minutę temu",https://www.google.com/maps/search/?api=1&query=ul.%20gen.%20Andersa%2012%2C%20Gliwice,50.3011314,18.6623472
57,121591,"Apteka Gemini","ul. Żwirki i Wigury 5, Oświęcim",18.67,g,2025-05-07,2025-04-22T11:05:28,"kilka sztuk","2 minuty temu",https://www.google.com/maps/search/?api=1&query=ul.%20%C5%BBwirki%20i%20Wigury%205%2C%20O%C5%9Bwi%C4%99cim,50.0336707,19.2600798
58,121591,"DOZ Apteka Dbam o Zdrowie Vita","ul. Jurajska 5, Modlnica",26.67,g,2025-05-07,2025-04-22T11:05:28,"wiele sztuk","3 minuty temu",https://www.google.com/maps/search/?api=1&query=ul.%20Jurajska%205%2C%20Modlnica,50.1307328,19.8628435
59,121591,"DOZ Apteka Dbam o Zdrowie Vita","ul. Jurajska 5, Modlnica",26.67,g,2025-05-08,2025-04-22T11:05:28,"wiele sztuk","3 minuty temu",https://www.google.com/maps/search/?api=1&query=ul.%20Jurajska%205%2C%20Modlnica,50.1307328,19.8628435
60,121591,"Apteka Gemini","ul. Kryspina Żeleńskiego 47, Kryspinów",22.65,g,2025-05-07,2025-04-22T11:05:28,"wiele sztuk","4 minuty temu",https://www.google.com/maps/search/?api=1&query=ul.%20Kryspina%20%C5%BBele%C5%84skiego%2047%2C%20Kryspin%C3%B3w,50.0424381,19.7972081
61,121591,"Apteka Gemini","ul. Kryspina Żeleńskiego 47, Kryspinów",22.65,g,2025-05-08,2025-04-22T11:05:28,"wiele sztuk","4 minuty temu",https://www.google.com/maps/search/?api=1&query=ul.%20Kryspina%20%C5%BBele%C5%84skiego%2047%2C%20Kryspin%C3%B3w,50.0424381,19.7972081
62,121591,"Apteka Gemini","ul. Kryspina Żeleńskiego 47, Kryspinów",22.65,g,2025-05-28,2025-04-22T11:05:28,"wiele sztuk","4 minuty temu",https://www.google.com/maps/search/?api=1&query=ul.%20Kryspina%20%C5%BBele%C5%84skiego%2047%2C%20Kryspin%C3%B3w,50.0424381,19.7972081
63,121591,"Apteka Gemini","ul. Krowoderskich Zuchów 14, Kraków",30.0,g,2025-05-07,2025-04-22T11:05:29,"wiele sztuk","8 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Krowoderskich%20Zuch%C3%B3w%2014%2C%20Krak%C3%B3w,50.0619474,19.9368564
64,121591,"Apteka Gemini","ul. Krowoderskich Zuchów 14, Kraków",28.07,g,2025-05-07,2025-04-22T11:05:29,"wiele sztuk","8 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Krowoderskich%20Zuch%C3%B3w%2014%2C%20Krak%C3%B3w,50.0619474,19.9368564
65,121591,"Apteka Gemini","ul. Krowoderskich Zuchów 14, Kraków",28.0,g,2025-05-07,2025-04-22T11:05:29,"wiele sztuk","8 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Krowoderskich%20Zuch%C3%B3w%2014%2C%20Krak%C3%B3w,50.0619474,19.9368564
66,121591,"Apteka Gemini","ul. Krowoderskich Zuchów 14, Kraków",23.33,g,2025-05-07,2025-04-22T11:05:29,"wiele sztuk","8 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Krowoderskich%20Zuch%C3%B3w%2014%2C%20Krak%C3%B3w,50.0619474,19.9368564
67,121591,"Apteka Gemini","ul. Krowoderskich Zuchów 14, Kraków",23.33,g,2025-05-11,2025-04-22T11:05:29,"wiele sztuk","8 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Krowoderskich%20Zuch%C3%B3w%2014%2C%20Krak%C3%B3w,50.0619474,19.9368564
68,98013,"Apteka ZDROWIT","ul. 3 Maja 1, Zawiercie",30.0,g,2025-04-30,2025-04-22T11:05:35,"wiele sztuk","8 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%203%20Maja%201%2C%20Zawiercie,50.5055878,19.4717069
69,98013,"Niezapominajka dla całej rodziny","Aleja Pokoju 7, Częstochowa",58.0,g,2025-08-31,2025-04-22T11:05:35,"kilka sztuk","16 sekund temu",https://www.google.com/maps/search/?api=1&query=Aleja%20Pokoju%207%2C%20Cz%C4%99stochowa,50.7861312,19.1469944
70,98013,"Apteka Główna","al. Wolności 10, Częstochowa",56.0,g,2025-04-30,2025-04-22T11:05:36,"wiele sztuk","7 minut temu",https://www.google.com/maps/search/?api=1&query=al.%20Wolno%C5%9Bci%2010%2C%20Cz%C4%99stochowa,50.8103454,19.1178796
71,98013,"Apteka Główna","ul. Modrzejowska 32A, Sosnowiec",52.0,g,2025-08-31,2025-04-22T11:05:36,"wiele sztuk","6 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Modrzejowska%2032A%2C%20Sosnowiec,50.2712401,19.2155628
72,98013,"Apteka ZDROWIT","ul. Franciszka Wilka 4B, Ruda Śląska",47.8,g,2025-08-31,2025-04-22T11:05:38,"wiele sztuk","7 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Franciszka%20Wilka%204B%2C%20Ruda%20%C5%9Al%C4%85ska,50.2703482,18.8643879
73,100242,"Apteka ZDROWIT","ul. 3 Maja 1, Zawiercie",40.0,g,2025-06-30,2025-04-22T11:05:47,"kilka sztuk","8 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%203%20Maja%201%2C%20Zawiercie,50.5055878,19.4717069
74,100242,"Niezapominajka dla całej rodziny","Aleja Pokoju 7, Częstochowa",19.99,g,2025-04-30,2025-04-22T11:05:47,"ostatnia sztuka","28 sekund temu",https://www.google.com/maps/search/?api=1&query=Aleja%20Pokoju%207%2C%20Cz%C4%99stochowa,50.7861312,19.1469944
75,100242,Super-Pharm,"Aleja Wojska Polskiego 207, Częstochowa",39.9,g,2025-06-30,2025-04-22T11:05:47,"wiele sztuk","7 minut temu",https://www.google.com/maps/search/?api=1&query=Aleja%20Wojska%20Polskiego%20207%2C%20Cz%C4%99stochowa,50.8077217,19.1314033
76,100242,"Apteka Główna","al. Wolności 10, Częstochowa",36.0,g,2025-04-30,2025-04-22T11:05:48,"kilka sztuk","7 minut temu",https://www.google.com/maps/search/?api=1&query=al.%20Wolno%C5%9Bci%2010%2C%20Cz%C4%99stochowa,50.8103454,19.1178796
77,100242,"Apteka Gemini","ul. Zwycięstwa 30, Będzin",15.56,g,2025-04-30,2025-04-22T11:05:48,"niepełne opakowanie","10 sekund temu",https://www.google.com/maps/search/?api=1&query=ul.%20Zwyci%C4%99stwa%2030%2C%20B%C4%99dzin,50.3230785,19.1322201
78,100242,Apteka,"ul. Konarskiego 2 4, Częstochowa",29.0,g,2025-04-30,2025-04-22T11:05:48,"wiele sztuk","38 sekund temu",https://www.google.com/maps/search/?api=1&query=ul.%20Konarskiego%202%204%2C%20Cz%C4%99stochowa,50.8089997,19.1244089
79,100242,Cosmedica,"ul. Zuzanny 20, Sosnowiec",53.48,g,2025-05-31,2025-04-22T11:05:48,"kilka sztuk","2 minuty temu",https://www.google.com/maps/search/?api=1&query=ul.%20Zuzanny%2020%2C%20Sosnowiec,50.2712401,19.2155628
80,100242,"DR ZDROWIE w CH M1","ul. Kisielewskiego 8/16, Częstochowa",41.69,g,2025-06-30,2025-04-22T11:05:48,"ostatnia sztuka","6 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Kisielewskiego%208/16%2C%20Cz%C4%99stochowa,50.8089997,19.1244089
81,100242,"Apteka Główna","ul. Modrzejowska 32A, Sosnowiec",35.0,g,2025-08-31,2025-04-22T11:05:48,"wiele sztuk","6 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Modrzejowska%2032A%2C%20Sosnowiec,50.2712401,19.2155628
82,100242,"Apteka TWOJA","ul. Piłsudskiego 72, Bytom",46.99,g,2025-05-31,2025-04-22T11:05:49,"kilka sztuk","5 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Pi%C5%82sudskiego%2072%2C%20Bytom,50.3657432,18.8715325
83,100242,"Apteka Główna","ul. Obrońców Westerplatte 1, Katowice",25.0,g,2025-04-30,2025-04-22T11:05:49,"kilka sztuk","2 minuty temu",https://www.google.com/maps/search/?api=1&query=ul.%20Obro%C5%84c%C3%B3w%20Westerplatte%201%2C%20Katowice,50.2137321,19.0058878
84,100242,"Apteka św. Jana","ul. św. Jana 10, Katowice",26.0,g,2025-04-30,2025-04-22T11:05:49,"wiele sztuk","6 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20%C5%9Bw.%20Jana%2010%2C%20Katowice,50.2137321,19.0058878
85,100242,"Apteka Główna Centrum Niskich Cen","Plac Marii i Lecha Kaczyńskich 5, Katowice",36.0,g,2025-06-30,2025-04-22T11:05:50,"wiele sztuk","3 minuty temu",https://www.google.com/maps/search/?api=1&query=Plac%20Marii%20i%20Lecha%20Kaczy%C5%84skich%205%2C%20Katowice,50.2590563,19.0184687
86,100242,Super-Pharm,"ul. 3-go Maja 30, Katowice",54.9,g,2025-04-30,2025-04-22T11:05:50,"wiele sztuk","7 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%203-go%20Maja%2030%2C%20Katowice,50.2137321,19.0058878
87,100242,"Apteka ZDROWIT +","ul. Sienkiewicza 2A, Jaworzno",40.0,g,2025-04-30,2025-04-22T11:05:50,"kilka sztuk","19 sekund temu",https://www.google.com/maps/search/?api=1&query=ul.%20Sienkiewicza%202A%2C%20Jaworzno,50.1894999,19.2725112
88,100242,"Apteka ZDROWIT +","ul. Sienkiewicza 2A, Jaworzno",40.0,g,2025-05-31,2025-04-22T11:05:50,"kilka sztuk","19 sekund temu",https://www.google.com/maps/search/?api=1&query=ul.%20Sienkiewicza%202A%2C%20Jaworzno,50.1894999,19.2725112
89,100242,"Apteka 4 Pory Roku","ul. Jagiellońska 4, Katowice",30.0,g,2025-04-30,2025-04-22T11:05:50,"wiele sztuk","6 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Jagiello%C5%84ska%204%2C%20Katowice,50.2137321,19.0058878
90,100242,Cosmedica,"Aleja Jana Nowaka Jeziorańskiego 25, Bytom",37.15,g,2025-05-31,2025-04-22T11:05:50,"wiele sztuk","7 minut temu",https://www.google.com/maps/search/?api=1&query=Aleja%20Jana%20Nowaka%20Jeziora%C5%84skiego%2025%2C%20Bytom,50.3462585,18.8498857
91,100242,"Apteka Ferrum","Plac Norberta Kroczka 9, Zabrze",33.9,g,2025-06-30,2025-04-22T11:05:51,"kilka sztuk","3 minuty temu",https://www.google.com/maps/search/?api=1&query=Plac%20Norberta%20Kroczka%209%2C%20Zabrze,50.3393197,18.7792125
92,100242,"Apteka Główna","ul. Szewska 11 lok. 9, Katowice",35.9,g,2025-08-31,2025-04-22T11:05:51,"kilka sztuk","minutę temu",https://www.google.com/maps/search/?api=1&query=ul.%20Szewska%2011%20lok.%209%2C%20Katowice,50.2137321,19.0058878
93,100242,"Apteka 4 Pory Roku","ul. Rynek 2, Chrzanów",25.0,g,2025-04-30,2025-04-22T11:05:51,"wiele sztuk","4 minuty temu",https://www.google.com/maps/search/?api=1&query=ul.%20Rynek%202%2C%20Chrzan%C3%B3w,50.1411926,19.4028502
94,100242,"Apteka Śląska","ul. Solidarności 9, Ruda Śląska",46.99,g,2025-05-31,2025-04-22T11:05:51,"kilka sztuk","7 minut temu",https://www.google.com/maps/search/?api=1&query=ul.%20Solidarno%C5%9Bci%209%2C%20Ruda%20%C5%9Al%C4%85ska,50.2858001,18.8747933
